


0	0
1.44272e-05	0
8.65632e-05	0
0.000327538	0
0.000675915	0
0.000855886	0
0.00096035	0
0.00119575	0
0.00140488	0
0.00170599	0
0.00227626	0
0.00254911	0
0.00294331	0
0.00338978	0
0.00395479	0
0.00422632	0
0.00477923	0
0.00503159	0
0.00551895	0
0.00566037	0
0.00579068	0
0.00623042	0
0.00669125	0
0.00679716	0
0.00715218	0
0.0073638	0
0.0078213	0
0.00792642	0
0.00803371	0
0.00848803	0
0.00888832	0
0.00905006	0
0.00950303	0
0.00954669	0
0.00961006	0
0.0100596	0
0.010165	0
0.0104209	0
0.0107186	0
0.0111635	0
0.0112675	0
0.0113525	0
0.0117776	0
0.0118146	0
0.0120305	0
0.0123564	0
0.0127045	2.5652e-27
0.0128967	2.5652e-27
0.0133307	9.46403e-25
0.013368	9.46403e-25
0.013432	9.46403e-25
0.0138639	1.20435e-22
0.0139653	1.20435e-22
0.0140296	5.01647e-22
0.014351	5.01647e-22
0.0144936	5.01647e-22
0.01492	1.49292e-20
0.0149983	1.49292e-20
0.0150204	1.49292e-20
0.0154439	8.63366e-19
0.0155372	8.63366e-19
0.0155418	8.63366e-19
0.0159621	3.64023e-17
0.0160615	3.64023e-17
0.01648	2.3651e-13
0.016578	2.3651e-13
0.0169958	1.15432e-15
0.0170944	1.15432e-15
0.0175102	4.67098e-11
0.0176076	4.67098e-11
0.0176303	1.4164e-10
0.017744	1.4164e-10
0.0181199	1.4164e-10
0.0184362	2.5686e-10
0.0187967	2.5686e-10
0.0192696	4.09653e-10
0.0194689	4.09653e-10
0.019625	4.02011e-10
0.0200948	4.02011e-10
0.0201374	4.02011e-10
0.0206063	2.69756e-10
0.020803	2.69756e-10
0.0212707	1.58865e-10
0.021466	1.58865e-10
0.0216293	9.34132e-11
0.0220953	9.34132e-11
0.0221255	9.34132e-11
0.0225889	7.58208e-11
0.0226761	7.58208e-11
0.0227793	7.58208e-11
0.0232397	6.68775e-11
0.0234297	6.68775e-11
0.0238892	5.95893e-11
0.0240779	5.95893e-11
0.0245365	5.25338e-11
0.024724	5.25338e-11
0.0251816	4.57879e-11
0.025368	4.57879e-11
0.0258247	3.71479e-11
0.02601	3.71479e-11
0.0264659	2.47905e-10
0.0265454	2.47905e-10
0.02665	2.47905e-10
0.027105	2.31639e-08
0.0272874	2.31639e-08
0.0277408	2.35563e-08
0.0279219	2.35563e-08
0.0283739	1.89864e-08
0.0285536	1.89864e-08
0.0288791	1.43017e-08
0.029183	1.43017e-08
0.0296328	1.05529e-08
0.0298107	1.05529e-08
0.0302601	7.8976e-09
0.030437	7.8976e-09
0.030886	6.09483e-09
0.031062	6.09483e-09
0.0311865	4.85216e-09
0.0316349	4.85216e-09
0.0316854	4.85216e-09
0.032133	3.97907e-09
0.0323065	3.97907e-09
0.0327531	3.36885e-09
0.0329255	3.36885e-09
0.0333711	2.94868e-09
0.0335424	2.94868e-09
0.0339871	2.68057e-09
0.0341573	2.68057e-09
0.0343138	2.63592e-09
0.0347573	2.63592e-09
0.0347701	2.63592e-09
0.0352129	2.83529e-09
0.0353806	2.83529e-09
0.0354292	3.28182e-09
0.035672	3.28182e-09
0.0359906	3.28182e-09
0.0364338	3.98559e-09
0.0365457	3.98559e-09
0.0366023	3.98559e-09
0.037047	4.96297e-09
0.0372137	4.96297e-09
0.0376578	6.18143e-09
0.0378236	6.18143e-09
0.0382671	1.24013e-08
0.0384319	1.24013e-08
0.0388748	2.26266e-08
0.0390386	2.26266e-08
0.039481	3.60837e-08
0.039644	3.60837e-08
0.0400858	5.25009e-08
0.0402479	5.25009e-08
0.0407199	7.58706e-08
0.0409312	7.58706e-08
0.0414064	1.04468e-07
0.0416129	1.04468e-07
0.0420912	2.57107e-07
0.042293	2.57107e-07
0.0427744	4.59558e-07
0.0429715	4.59558e-07
0.043456	7.05032e-07
0.0435783	7.05032e-07
0.0436485	7.05032e-07
0.0441362	9.98978e-07
0.0443243	9.98978e-07
0.0448152	1.35195e-06
0.0449988	1.35195e-06
0.0454931	1.77461e-06
0.0456723	1.77461e-06
0.0461698	2.28157e-06
0.0463448	2.28157e-06
0.0468456	2.88167e-06
0.0470163	2.88167e-06
0.0470389	3.58592e-06
0.0471524	3.58592e-06
0.0476561	3.58592e-06
0.0476861	3.58592e-06
0.0481924	4.40703e-06
0.0483538	4.40703e-06
0.0486945	5.35884e-06
0.0490197	5.35884e-06
0.0495315	6.45905e-06
0.0496859	6.45905e-06
0.0501605	7.72347e-06
0.0503528	7.72347e-06
0.0508725	9.17342e-06
0.0510175	9.17342e-06
0.0515385	1.08333e-05
0.0516792	1.08333e-05
0.0522017	1.27329e-05
0.0523381	1.27329e-05
0.0528622	1.49028e-05
0.0529944	1.49028e-05
0.0531288	1.73747e-05
0.0536496	1.73747e-05
0.0541796	2.01798e-05
0.0543064	2.01798e-05
0.0548413	2.33519e-05
0.0549053	2.33519e-05
0.0549649	2.33519e-05
0.0555046	2.69266e-05
0.0556245	2.69266e-05
0.0561683	3.09428e-05
0.0562847	3.09428e-05
0.0568327	3.54424e-05
0.0569457	3.54424e-05
0.0574227	4.04739e-05
0.0576074	4.04739e-05
0.0581642	4.60933e-05
0.0582721	4.60933e-05
0.0588354	5.23611e-05
0.0588866	5.23611e-05
0.0589402	5.23611e-05
0.0595099	5.93436e-05
0.0596106	5.93436e-05
0.0601848	6.7107e-05
0.0602822	6.7107e-05
0.0607185	7.57696e-05
0.0609547	7.57696e-05
0.0615131	8.45592e-05
0.0615763	8.45592e-05
0.0621419	9.39851e-05
