


0	298
1.44272e-05	298
8.65632e-05	298.001
0.000327538	298.005
0.000675915	298.011
0.000855886	298.014
0.00096035	298.018
0.00119575	298.028
0.00140488	298.037
0.00170599	298.049
0.00227626	298.093
0.00254911	298.114
0.00294331	298.158
0.00338978	298.208
0.00395479	298.294
0.00422632	298.334
0.00477923	298.51
0.00503159	298.589
0.00551895	298.838
0.00566037	298.91
0.00579068	298.993
0.00623042	299.269
0.00669125	299.642
0.00679716	299.727
0.00715218	300.051
0.0073638	300.24
0.0078213	300.656
0.00792642	300.75
0.00803371	300.848
0.00848803	301.257
0.00888832	301.622
0.00905006	301.766
0.00950303	302.181
0.00954669	302.221
0.00961006	302.279
0.0100596	302.699
0.010165	302.796
0.0104209	303.036
0.0107186	303.312
0.0111635	303.725
0.0112675	303.82
0.0113525	303.898
0.0117776	304.277
0.0118146	304.309
0.0120305	304.5
0.0123564	304.783
0.0127045	305.085
0.0128967	305.248
0.0133307	305.618
0.013368	305.65
0.013432	305.703
0.0138639	306.073
0.0139653	306.159
0.0140296	306.216
0.014351	306.507
0.0144936	306.635
0.01492	307.04
0.0149983	307.113
0.0150204	307.132
0.0154439	307.532
0.0155372	307.619
0.0155418	307.624
0.0159621	308.09
0.0160615	308.199
0.01648	308.679
0.016578	308.79
0.0169958	309.294
0.0170944	309.412
0.0175102	309.999
0.0176076	310.135
0.0176303	310.174
0.017744	310.353
0.0181199	310.941
0.0184362	311.488
0.0187967	312.115
0.0192696	313.025
0.0194689	313.406
0.019625	313.742
0.0200948	314.75
0.0201374	314.841
0.0206063	315.89
0.020803	316.325
0.0212707	317.376
0.021466	317.81
0.0216293	318.183
0.0220953	319.163
0.0221255	319.225
0.0225889	320.233
0.0226761	320.421
0.0227793	320.662
0.0232397	321.785
0.0234297	322.243
0.0238892	323.395
0.0240779	323.864
0.0245365	325.037
0.024724	325.513
0.0251816	326.702
0.025368	327.181
0.0258247	328.383
0.02601	328.866
0.0264659	330.08
0.0265454	330.29
0.02665	330.551
0.027105	331.717
0.0272874	332.18
0.0277408	333.359
0.0279219	333.826
0.0283739	335.02
0.0285536	335.491
0.0288791	336.366
0.029183	337.158
0.0296328	338.36
0.0298107	338.831
0.0302601	340.052
0.030437	340.528
0.030886	341.77
0.031062	342.251
0.0311865	342.604
0.0316349	343.878
0.0316854	343.458
0.032133	340.353
0.0323065	339.556
0.0327531	338.124
0.0329255	337.689
0.0333711	337.008
0.0335424	336.803
0.0339871	336.626
0.0341573	336.575
0.0343138	336.637
0.0347573	336.472
0.0347701	336.468
0.0352129	336.708
0.0353806	336.783
0.0354292	336.846
0.035672	337.142
