


0	1
1.44272e-05	1
8.65632e-05	1
0.000327538	1
0.000675915	1
0.000855886	1
0.00096035	1
0.00119575	1
0.00140488	1
0.00170599	1
0.00227626	1
0.00254911	1
0.00294331	1
0.00338978	1
0.00395479	1
0.00422632	1
0.00477923	1
0.00503159	1
0.00551895	1
0.00566037	1
0.00579068	1
0.00623042	1
0.00669125	1
0.00679716	1
0.00715218	1
0.0073638	1
0.0078213	1
0.00792642	1
0.00803371	1
0.00848803	1
0.00888832	1
0.00905006	1
0.00950303	1
0.00954669	1
0.00961006	1
0.0100596	1
0.010165	1
0.0104209	1
0.0107186	1
0.0111635	1
0.0112675	1
0.0113525	1
0.0117776	1
0.0118146	1
0.0120305	1
0.0123564	1
0.0127045	1
0.0128967	1
0.0133307	1
0.013368	1
0.013432	1
0.0138639	1
0.0139653	1
0.0140296	1
0.014351	1
0.0144936	1
0.01492	1
0.0149983	1
0.0150204	1
0.0154439	1
0.0155372	1
0.0155418	1
0.0159621	0.999999
0.0160615	0.999999
0.01648	0.999999
0.016578	0.999999
0.0169958	0.999998
0.0170944	0.999998
0.0175102	0.999997
0.0176076	0.999997
0.0176303	0.999995
0.017744	0.999995
0.0181199	0.999995
0.0184362	0.999992
0.0187967	0.999992
0.0192696	0.999988
0.0194689	0.999988
0.019625	0.999982
0.0200948	0.999982
0.0201374	0.999982
0.0206063	0.999973
0.020803	0.999973
0.0212707	0.999961
0.021466	0.999961
0.0216293	0.999945
0.0220953	0.999945
0.0221255	0.999945
0.0225889	0.999924
0.0226761	0.999924
0.0227793	0.999924
0.0232397	0.999897
0.0234297	0.999897
0.0238892	0.999861
0.0240779	0.999861
0.0245365	0.999817
0.024724	0.999817
0.0251816	0.999762
0.025368	0.999762
0.0258247	0.99969
0.02601	0.99969
0.0264659	0.999597
0.0265454	0.999597
0.02665	0.999597
0.027105	0.999475
0.0272874	0.999475
0.0277408	0.999251
0.0279219	0.999251
0.0283739	0.998792
0.0285536	0.998792
0.0288791	0.997989
0.029183	0.997989
0.0296328	0.997243
0.0298107	0.997243
0.0302601	0.996658
0.030437	0.996658
0.030886	0.996065
0.031062	0.996065
0.0311865	0.995245
0.0316349	0.995245
0.0316854	0.995245
0.032133	0.994176
0.0323065	0.994176
0.0327531	0.993223
0.0329255	0.993223
0.0333711	0.992383
0.0335424	0.992383
0.0339871	0.991618
0.0341573	0.991618
0.0343138	0.990882
0.0347573	0.990882
0.0347701	0.990882
0.0352129	0.990123
0.0353806	0.990123
0.0354292	0.989291
0.035672	0.989291
0.0359906	0.989291
0.0364338	0.988479
0.0365457	0.988479
0.0366023	0.988479
0.037047	0.987691
0.0372137	0.987691
0.0376578	0.986897
0.0378236	0.986897
0.0382671	0.986077
0.0384319	0.986077
0.0388748	0.985222
0.0390386	0.985222
0.039481	0.984335
0.039644	0.984335
0.0400858	0.983409
0.0402479	0.983409
0.0407199	0.982369
0.0409312	0.982369
0.0414064	0.981244
0.0416129	0.981244
0.0420912	0.980128
0.042293	0.980128
0.0427744	0.979044
0.0429715	0.979044
0.043456	0.977985
0.0435783	0.977985
0.0436485	0.977985
0.0441362	0.976971
0.0443243	0.976971
0.0448152	0.976096
0.0449988	0.976096
0.0454931	0.975241
0.0456723	0.975241
0.0461698	0.974373
0.0463448	0.974373
0.0468456	0.973471
0.0470163	0.973471
0.0470389	0.972539
0.0471524	0.972539
0.0476561	0.972539
0.0476861	0.972539
0.0481924	0.971588
0.0483538	0.971588
0.0486945	0.970625
0.0490197	0.970625
0.0495315	0.969683
0.0496859	0.969683
0.0501605	0.968789
0.0503528	0.968789
0.0508725	0.967964
0.0510175	0.967964
0.0515385	0.967162
0.0516792	0.967162
0.0522017	0.966517
0.0523381	0.966517
0.0528622	0.965953
0.0529944	0.965953
0.0531288	0.965388
0.0536496	0.965388
0.0541796	0.964815
0.0543064	0.964815
0.0548413	0.964241
0.0549053	0.964241
0.0549649	0.964241
0.0555046	0.963669
0.0556245	0.963669
0.0561683	0.963101
0.0562847	0.963101
0.0568327	0.962542
0.0569457	0.962542
0.0574227	0.962023
0.0576074	0.962023
0.0581642	0.961568
0.0582721	0.961568
0.0588354	0.961191
0.0588866	0.961191
0.0589402	0.961191
0.0595099	0.960882
0.0596106	0.960882
0.0601848	0.960666
0.0602822	0.960666
0.0607185	0.960506
0.0609547	0.960506
0.0615131	0.96035
0.0615763	0.96035
0.0621419	0.960186
0.0622153	0.960186
0.0627883	0.960005
0.0628722	0.960005
0.0634527	0.959804
0.0635477	0.959804
0.0641358	0.959583
0.0642422	0.959583
0.0648379	0.959343
0.0649563	0.959343
0.0655598	0.959086
0.0656542	0.959086
0.0656905	0.959086
0.0663019	0.958816
0.0664446	0.958816
0.0670627	0.958529
0.0672182	0.958529
0.0678432	0.958229
0.0680122	0.958229
0.0682242	0.957922
0.0688285	0.957922
0.0694707	0.957633
0.0696717	0.957633
0.0703255	0.957371
0.0705429	0.957371
0.0707244	0.957126
0.0713902	0.957126
0.0714441	0.957126
0.0721241	0.956855
0.0723796	0.956855
0.0727758	0.956534
0.0730288	0.956534
0.0733498	0.955113
0.0740596	0.954557
0.0743544	0.954557
0.0750787	0.953945
0.0751661	0.953945
0.0753945	0.953945
0.0761324	0.953264
0.0764674	0.953264
0.0772161	0.952505
0.0775723	0.952505
0.0783322	0.951658
0.0787106	0.951658
0.0794819	0.950721
0.0798428	0.950721
0.0798833	0.950721
0.0806663	0.949651
0.0810912	0.949651
0.0818857	0.948428
0.0823353	0.948428
0.0831416	0.947041
0.0836168	0.947041
0.0844354	0.945487
0.0849374	0.945487
0.0857541	0.943711
0.0862979	0.943711
0.0871403	0.941633
0.0876946	0.941633
0.0885461	0.939274
0.0891278	0.939274
0.0899887	0.93664
0.0905991	0.93664
0.0914702	0.933708
0.0921105	0.933708
0.0929922	0.930423
0.0930901	0.930423
0.093516	0.930423
0.0936634	0.927618
0.0945551	0.924881
0.0952539	0.924881
0.096153	0.92186
0.0968824	0.92186
0.0977901	0.918578
0.098552	0.918578
0.0991445	0.914995
0.100061	0.914995
0.100272	0.914995
0.101212	0.911094
0.10207	0.911094
0.10238	0.906902
0.103351	0.906902
0.103937	0.906902
0.104919	0.902296
0.105853	0.902296
0.106844	0.897291
0.106951	0.897291
0.107484	0.897291
0.107817	0.897291
0.108816	0.891777
0.109045	0.891777
0.109822	0.899234
0.110826	0.895085
0.111825	0.895085
0.111868	0.895085
0.11259	0.892572
0.113598	0.892572
0.114003	0.892572
0.114531	0.890582
0.115461	0.890582
0.116333	0.890582
0.117463	0.888662
0.1186	0.888662
0.118763	0.888662
0.119924	0.886732
0.121092	0.886732
0.121297	0.886732
0.121402	0.88492
0.121929	0.88492
0.123114	0.88492
0.123888	0.88492
0.125066	0.883227
0.126232	0.883227
0.126493	0.883227
0.127663	0.88168
0.128824	0.88168
0.129126	0.88168
0.130294	0.880343
0.131455	0.880343
0.131799	0.880343
0.132969	0.879212
0.134133	0.879212
0.134521	0.879212
0.135261	0.878368
0.13584	0.871809
0.137012	0.871809
0.13734	0.871809
0.138534	0.872246
0.139781	0.872246
0.140453	0.872246
